11676,EPB41L1,chr20q11.2-q12,ENSG00000088367,602879
11677,TI-227H,chr22q12.2,REPLACE_NULL,REPLACE_NULL
11678,YIPF6,chrXq12,ENSG00000181704,REPLACE_NULL
11679,SULF1,chr8q13.2-q13.3,ENSG00000137573,610012
11680,CREB3L2,chr7q34,ENSG00000182158,608834
11681,KIAA0323,chr14q12,ENSG00000100441,REPLACE_NULL
11682,KIAA0280,chr11q13.4,ENSG00000054965,REPLACE_NULL
11683,CLIPR-59,chr19q13.12,REPLACE_NULL,607382
11684,KIAA0913,chr10q22.2,REPLACE_NULL,REPLACE_NULL
11685,AMPD2,chr1p13.3,ENSG00000116337,102771
11686,MYO1B,chr2q12-q34,ENSG00000128641,606537
11687,FEM1B,chr15q22,ENSG00000169018,REPLACE_NULL
11688,ZNF384,chr12p12,ENSG00000126746,609951
11689,FAM21B,chr10q11.22,ENSG00000152726,REPLACE_NULL
11690,MYH10,chr17p13,ENSG00000133026,160776
11691,EP400,chr12q24.33,ENSG00000183495,606265
11692,KIAA0082,chr6p21.2,ENSG00000137200,REPLACE_NULL
11693,USP24,chr1p32.3,ENSG00000162402,REPLACE_NULL
11694,SBF1,chr22q13.33,ENSG00000100241,603560
11695,KIAA0090,chr1p36.13,ENSG00000127463,REPLACE_NULL
11696,VGLL4,chr3p25.2,ENSG00000144560,REPLACE_NULL
11697,FAM102A,chr9q34.11,ENSG00000167106,REPLACE_NULL
11698,UBE3B,chr12q24.11,ENSG00000151148,608047
11699,PCMTD2,chr20q13.33,ENSG00000203880,REPLACE_NULL
11700,TOR1AIP1,chr1q24.2,ENSG00000143337,REPLACE_NULL
11701,EFHA1,chr13q12.11,ENSG00000165487,REPLACE_NULL
11702,IMP4,chr2q21.1,ENSG00000136718,REPLACE_NULL
11703,ELF1,chr13q13,ENSG00000120690,189973
11704,C22orf9,chr22q13.31,ENSG00000100364,REPLACE_NULL
11705,PDCD11,chr10q24.33,ENSG00000148843,REPLACE_NULL
11706,KIAA0368,chr9q31.3,ENSG00000136813,REPLACE_NULL
11707,RBM38,chr20q13.31,ENSG00000132819,REPLACE_NULL
11708,KIAA0194,chr5q33.1,ENSG00000113716,REPLACE_NULL
11709,GRPEL1,chr4p16,ENSG00000109519,606173
11710,CENPB,chr20p13,ENSG00000125817,117140
11711,RY1,chr2p14,ENSG00000124380,REPLACE_NULL
11712,IHPK1,chr3p21.31,ENSG00000176095,606991
11713,KBTBD2,chr7p14.3,ENSG00000170852,REPLACE_NULL
11714,KIAA0256,chr15q21.1,ENSG00000138593,REPLACE_NULL
11715,YTHDC1,chr4q13.2,ENSG00000083896,REPLACE_NULL
11716,KIAA0664,chr17p13.3,ENSG00000132361,REPLACE_NULL
11717,SPRED2,chr2p14,ENSG00000198369,609292
11718,C14orf147,chr14q13.1,ENSG00000165389,REPLACE_NULL
11719,SETD3,chr14q32.2,ENSG00000183576,REPLACE_NULL
11720,RMND5A,chr2p11.2,ENSG00000153561,REPLACE_NULL
11721,KIAA0376,chr22q11.23,ENSG00000100014,REPLACE_NULL
11722,FAM89B,chr11q23,ENSG00000176973,REPLACE_NULL
11723,GPATC8,chr17q21.31,ENSG00000186566,REPLACE_NULL
11724,SETD2,chr3p21.31,ENSG00000181555,REPLACE_NULL
11725,TENC1,chr12q13.13,ENSG00000111077,607717
11726,C14orf32,chr14q22.3,ENSG00000168175,REPLACE_NULL
11727,C14orf111,chr14q24.3,ENSG00000119616,REPLACE_NULL
11728,C10orf22,chr10q21.2,ENSG00000181915,REPLACE_NULL
11729,CEBPB,chr20q13.1,ENSG00000172216,189965
11730,KIAA0892,chr19p13.11,ENSG00000129933,REPLACE_NULL
11731,MOAP1,chr14q32,ENSG00000165943,609485
11732,MXRA7,chr17q25.1-q25.2,ENSG00000182534,REPLACE_NULL
11733,GPD1L,chr3p22.3,ENSG00000152642,REPLACE_NULL
11734,CARM1,chr19p13.2,ENSG00000142453,603934
11735,USP33,chr1p31.1,ENSG00000077254,REPLACE_NULL
11736,CENTD2,chr11q13.4,ENSG00000186635,606646
11737,PIP5K1C,chr19p13.3,ENSG00000186111,606102
11738,UBE2E1,chr3p24.2,ENSG00000170142,602916
11739,SPG20,chr13q13.3,ENSG00000133104,275900
11740,D15Wsu75e,chr22q13.2,ENSG00000100418,REPLACE_NULL
11741,LSM12,chr17q21.31,ENSG00000161654,REPLACE_NULL
11742,NEK7,chr1q31.3,ENSG00000151414,606848
11743,LCN2,chr9q34,ENSG00000148346,600181
11744,WEE1,chr11p15.3-p15.1,REPLACE_NULL,193525
11745,DOCK9,chr13q32.3,ENSG00000088387,607325
11746,CDC34,chr19p13.3,ENSG00000099804,116948
11747,AIM1,chr6q21,ENSG00000112297,601797
11748,ZNHIT3,chr17q12,ENSG00000108278,604500
11749,ZHX3,chr20q12,ENSG00000174306,609598
11750,CAP2,chr6p22.3,ENSG00000112186,REPLACE_NULL
11751,KIAA0460,chr1q21.2,ENSG00000163125,REPLACE_NULL
11752,PRKAR1B,chr7p22,ENSG00000188191,176911
11753,SCRIB,chr8q24.3,ENSG00000180900,607733
11754,SPRY1,chr4q28.1,ENSG00000164056,602465
11755,C11orf32,REPLACE_NULL,REPLACE_NULL,REPLACE_NULL
11756,RAB6IP1,chr11p15.4,ENSG00000184014,REPLACE_NULL
11757,BOP1,chr8q24.3,ENSG00000204775,REPLACE_NULL
11758,KCTD2,chr17q25.1,ENSG00000180901,REPLACE_NULL
11759,STK38L,chr12p11.23,REPLACE_NULL,REPLACE_NULL
11760,ENDOD1,chr11q21,ENSG00000149218,REPLACE_NULL
11761,CHD8,chr14q11.2,ENSG00000100888,REPLACE_NULL
11762,C19orf6,chr19p13.3,ENSG00000182087,REPLACE_NULL
11763,MGRN1,chr16p13.3,ENSG00000102858,607559
11764,GAPDH,chr12p13,ENSG00000111640,138400
11765,OSBPL8,chr12q14,ENSG00000091039,606736
11766,AQR,chr15q14,REPLACE_NULL,REPLACE_NULL
11767,RBM34,chr1q42.3,ENSG00000188739,REPLACE_NULL
11768,IGJ,chr4q21,REPLACE_NULL,147790
11769,HMG2L1,chr22q13.1,ENSG00000100281,604702
11770,WDFY3,chr4q21.23,ENSG00000163625,REPLACE_NULL
11771,MRPS31,chr13q14.11,ENSG00000102738,REPLACE_NULL
11772,AKT3,chr1q43-q44,ENSG00000117020,REPLACE_NULL
11773,DTX4,chr11q12.1,ENSG00000110042,REPLACE_NULL
11774,RCOR1,chr14q32.31-q32.32,REPLACE_NULL,607675
11775,CHD9,chr16q12.2,REPLACE_NULL,REPLACE_NULL
11776,KIAA0286,chr12q13.3,ENSG00000166881,REPLACE_NULL
11777,TMEM41B,chr11p15.4,REPLACE_NULL,REPLACE_NULL
11778,CHN1,chr2q31-q32.1,ENSG00000128656,118423
11779,STX10,chr19p13.13,ENSG00000104915,603765
11780,EXOSC7,chr3p21.31,ENSG00000075914,606488
11781,EXOC3,chr5p15.33,ENSG00000180104,608186
11782,KIAA0776,chr6q16.1,ENSG00000014123,REPLACE_NULL
11783,WWP1,chr8q21,REPLACE_NULL,602307
11784,PTPLB,chr3q21.1,ENSG00000206527,REPLACE_NULL
11785,HIVEP2,chr6q23-q24,ENSG00000010818,143054
11786,RRAS,chr19q13.3-qter,ENSG00000126458,165090
11787,RHOBTB1,chr10q21.2,ENSG00000072422,607351
11788,ZCCHC14,chr16q24.2,ENSG00000140948,REPLACE_NULL
11789,TSFM,chr12q13-q14,ENSG00000123297,604723
11790,IL1RN,chr2q14.2,ENSG00000136689,137215
11791,LHFPL2,chr5q14.1,ENSG00000145685,609718
11792,PVR,chr19q13.2,ENSG00000073008,173850
11793,TUBB4,chr19p13.3,ENSG00000104833,602662
11794,CAMK2G,chr10q22,ENSG00000148660,602123
11795,ELN,chr7q11.23,ENSG00000049540,123700
11796,METAP1,chr4q23,ENSG00000164024,610151
11797,TBL2,chr7q11.23,REPLACE_NULL,605842
11798,PPP1R14B,chr11q13,ENSG00000173457,601140
11799,TMEM153,chr22q13.33,ENSG00000100258,REPLACE_NULL
11800,KIAA0446,chr1q22,ENSG00000160785,REPLACE_NULL
11801,ZNF3,chr7q22.1,ENSG00000166526,194510
11802,PPM1H,chr12q14.1-q14.2,REPLACE_NULL,REPLACE_NULL
11803,PIK3CB,chr3q22.3,REPLACE_NULL,602925
11804,JMJD1A,chr2p11.2,ENSG00000115548,REPLACE_NULL
11805,DDHD2,chr8p12,ENSG00000085788,REPLACE_NULL
11806,NUP188,chr9q34.11,ENSG00000095319,REPLACE_NULL
11807,LRBA,chr4q31.3,ENSG00000198589,606453
11808,CRY2,chr11p11.2,ENSG00000121671,603732
11809,RNF4,chr4p16.3,ENSG00000063978,602850
11810,LOC162427,chr17q21.31,ENSG00000141699,REPLACE_NULL
11811,SEPT10,chr2q13,ENSG00000186522,REPLACE_NULL
11812,SCAMP5,chr15q24.1-q24.2,ENSG00000198794,REPLACE_NULL
11813,PLEKHM1,chr17q21.31,ENSG00000159266,REPLACE_NULL
11814,TLN2,chr15q15-q21,ENSG00000171914,607349
11815,ZCCHC11,chr1p32.3,ENSG00000134744,REPLACE_NULL
11816,PNPLA2,chr11p15.5,ENSG00000177666,609059
11817,LOC339287,chr17q21.1,REPLACE_NULL,REPLACE_NULL
11818,NUP160,chr11p11.2,ENSG00000030066,607614
11819,CAMSAP1,chr9q34.3,REPLACE_NULL,REPLACE_NULL
11820,MFAP4,chr17p11.2,ENSG00000166482,600596
11821,RND3,chr2q23.3,ENSG00000115963,602924
11822,DMN,chr15q26.3,REPLACE_NULL,606087
11823,ANKRD46,chr8q22.3,ENSG00000186106,REPLACE_NULL
11824,ARHGAP19,chr10q24.1,ENSG00000187122,REPLACE_NULL
11825,NME4,chr16p13.3,ENSG00000103200,601818
11826,PIK3R4,chr3q22.1,ENSG00000196455,602610
11827,ZNF364,chr1q21.1,ENSG00000121848,REPLACE_NULL
11828,RCHY1,chr4q21.1,ENSG00000163743,607680
11829,BBS4,chr15q22.3-q23,ENSG00000140463,209900
11830,ANKS1A,chr6p21.31,ENSG00000064999,608994
11831,CLASP1,chr2q14.2-q14.3,ENSG00000074054,605852
11832,MON2,chr12q14.1,ENSG00000061987,REPLACE_NULL
11833,CAMSAP1L1,chr1q32.1,ENSG00000118200,REPLACE_NULL
11834,MTG1,chr10q26.3,ENSG00000148824,REPLACE_NULL
11835,OLFM4,chr13q21.1,ENSG00000102837,REPLACE_NULL
11836,C10orf38,chr10p13,ENSG00000148468,REPLACE_NULL
11837,OBSL1,chr2q35,ENSG00000124006,REPLACE_NULL
11838,PACS2,chr14q32.33,ENSG00000179364,REPLACE_NULL
11839,POLR2J,chr7q11.2,ENSG00000005075,604150
11840,CIC,chr19q13.2,ENSG00000079432,REPLACE_NULL
11841,LARP7,chr4q25,ENSG00000174720,REPLACE_NULL
11842,KIAA0350,chr16p13.13,ENSG00000038532,REPLACE_NULL
11843,FTL,chr19q13.3-q13.4,REPLACE_NULL,134790
11844,hCAP-D3,chr11q25,ENSG00000151503,609276
11845,FLJ38984,chr1p34.3,ENSG00000142686,REPLACE_NULL
11846,KIAA1033,chr12q24.11,ENSG00000136051,REPLACE_NULL
11847,TBC1D2B,chr15q24.3-q25.1,ENSG00000167202,REPLACE_NULL
11848,SORT1,chr1p21.3-p13.1,ENSG00000134243,602458
11849,CIT,chr12q24,ENSG00000122966,605629
11850,GAPVD1,chr9q33.3,REPLACE_NULL,REPLACE_NULL
11851,NAB2,chr12q13.3-q14.1,ENSG00000166886,602381
11852,KIAA0367,chr9q21.13,REPLACE_NULL,REPLACE_NULL
11853,NFATC2IP,chr16p11.2,ENSG00000176953,REPLACE_NULL
11854,SERINC5,chr5q14.1,REPLACE_NULL,REPLACE_NULL
11855,JAM3,chr11q25,ENSG00000166086,606871
11856,KIAA0828,chr7q32.1,ENSG00000158467,REPLACE_NULL
11857,ASCC3,chr6q16.1-q16.3,ENSG00000112249,REPLACE_NULL
11858,ASB1,chr2q37,REPLACE_NULL,605758
11859,DMXL2,chr15q21.2,REPLACE_NULL,REPLACE_NULL
11860,PLEKHG3,chr14q23.3,REPLACE_NULL,REPLACE_NULL
11861,FUBP3,chr9q34.11-q34.12,ENSG00000107164,603536
11862,PAXIP1,chr7q36,ENSG00000157212,104300
11863,MEGF9,chr9q32-q33.3,ENSG00000106780,604268
11864,LOC91137,chr5q22.1,ENSG00000164209,REPLACE_NULL
11865,KIAA0157,chr10q26.13,ENSG00000165660,REPLACE_NULL
11866,POLD3,chr11q14,ENSG00000077514,REPLACE_NULL
11867,UBXD7,chr3q29,ENSG00000163960,REPLACE_NULL
11868,PPFIBP2,chr11p15.4,ENSG00000166387,603142
11869,KIAA0179,chr21q22.3,ENSG00000160208,REPLACE_NULL
11870,SAMD4A,chr14q22.2,REPLACE_NULL,REPLACE_NULL
11871,AXIN1,chr16p13.3,ENSG00000103126,114550
11872,LRP4,chr11p11.2-p12,ENSG00000134569,604270
11873,NBPF10,chr1q21.1,ENSG00000179571,REPLACE_NULL
11874,DIP,chr22q13.31,ENSG00000075240,REPLACE_NULL
11875,SUB1,chr5p13.3,ENSG00000113387,600503
11876,PAQR4,chr16p13.3,ENSG00000162073,REPLACE_NULL
11877,MT1E,chr16q13,ENSG00000169715,156351
11878,ZDHHC18,chr1p36.11,ENSG00000204160,REPLACE_NULL
11879,MFSD5,chr12q13.13,ENSG00000182544,REPLACE_NULL
11880,CDS2,chr20p13,ENSG00000101290,603549
11881,R3HCC1,chr8p21.3,ENSG00000104679,REPLACE_NULL
11882,RASSF3,chr12q14.2,REPLACE_NULL,607019
11883,MAPKAPK5,chr12q24.12-q24.13,ENSG00000089022,606723
11884,HMHA1,chr19p13.3,ENSG00000180448,601155
11885,C21orf25,chr21q22.3,ENSG00000157617,REPLACE_NULL
11886,PIAS4,chr19p13.3,ENSG00000105229,605989
11887,WDR7,chr18q21.1-q22,ENSG00000091157,REPLACE_NULL
11888,MPHOSPH10,chr2p13.3,ENSG00000124383,605503
11889,GADD45GIP1,chr19p13.13,ENSG00000179271,605162
11890,ZNF282,chr7q35-q36,ENSG00000170265,603397
11891,ZZZ3,chr1p31.1,ENSG00000036549,REPLACE_NULL
11892,SUPV3L1,chr10q22.1,ENSG00000156502,605122
11893,KIAA0406,chr20q11.23,ENSG00000101407,REPLACE_NULL
11894,SEC24A,chr5q31.1,REPLACE_NULL,607183
11895,CSTF2T,chr10q11,ENSG00000177613,REPLACE_NULL
11896,LRRC47,chr1p36.32,ENSG00000130764,REPLACE_NULL
11897,SLC30A1,chr1q32-q41,ENSG00000170385,609521
11898,DNAJC16,chr1p36.1,ENSG00000116138,REPLACE_NULL
11899,LYPD1,chr2q21.2,REPLACE_NULL,REPLACE_NULL
11900,THAP11,chr16q22.1,ENSG00000168286,609119
11901,CBX7,chr22q13.1,ENSG00000100307,608457
11902,PHF8,chrXp11.22,ENSG00000172943,300263
11903,DCP2,chr5q22.2,REPLACE_NULL,609844
11904,SMYD2,chr1q41,REPLACE_NULL,REPLACE_NULL
11905,C6orf145,chr6p25.2,ENSG00000168994,REPLACE_NULL
11906,C19orf21,chr19p13.3,ENSG00000099812,REPLACE_NULL
11907,SMC5,chr9q21.11,ENSG00000198887,609386
11908,TSPYL4,chr6q22.1,ENSG00000187189,REPLACE_NULL
11909,TCF20,chr22q13.3,ENSG00000100207,603107
11910,RAB3GAP1,chr2q21.3,ENSG00000115839,600118
11911,LOC137886,chr8q12.1,REPLACE_NULL,REPLACE_NULL
11912,C5orf21,chr5q15,ENSG00000113391,REPLACE_NULL
11913,KIAA0528,chr12p12.1,ENSG00000111731,REPLACE_NULL
11914,RP11-125A7.3,chr13q14.11,ENSG00000102763,REPLACE_NULL
11915,SLC9A8,chr20q13.13,ENSG00000197818,REPLACE_NULL
11916,CAMTA2,chr17p13.2,ENSG00000108509,REPLACE_NULL
11917,BRRN1,chr2q11.2,ENSG00000121152,602332
11918,DYRK4,chr12p13.32,ENSG00000010219,609181
11919,TBC1D9,chr4q31.21,REPLACE_NULL,REPLACE_NULL
11920,LOC92249,chrXq11.2,REPLACE_NULL,REPLACE_NULL
11921,GNPTAB,chr12q23.2,ENSG00000111670,252500
11922,CXorf40B,chrXq28,ENSG00000197021,REPLACE_NULL
11923,SYDE1,chr19p13.12,ENSG00000105137,REPLACE_NULL
11924,RFNG,chr17q25,ENSG00000169733,602578
11925,RPIA,chr2p11.2,ENSG00000153574,180430
11926,DENND3,chr8q24.3,ENSG00000105339,REPLACE_NULL
11927,ZDHHC17,chr12q21.2,ENSG00000186908,607799
11928,HRAS,chr11p15.5,ENSG00000174775,109800
11929,THOC2,chrXq25-q26.3,ENSG00000125676,300395
11930,FLJ14346,chr2q21.1,ENSG00000152082,REPLACE_NULL
11931,MORC3,chr21q22.13,ENSG00000159256,610078
11932,ANGPTL2,chr9q34,ENSG00000136859,605001
11933,KIAA1794,chr15q25-q26,ENSG00000140525,REPLACE_NULL
11934,PRKCDBP,chr11p15.4,ENSG00000170955,REPLACE_NULL
11935,MAPK8IP1,chr11p12-p11.2,ENSG00000121653,125853
11936,ABHD3,chr18q11.2,ENSG00000158201,REPLACE_NULL
11937,RANBP6,chr9p24.1,ENSG00000137040,REPLACE_NULL
11938,TMF1,chr3p21-p12,ENSG00000144747,601126
11939,WDR73,chr15q25.2,REPLACE_NULL,REPLACE_NULL
11940,IBRDC3,chr1p35.1,ENSG00000116514,REPLACE_NULL
11941,ARHGEF18,chr19p13.3,ENSG00000104880,REPLACE_NULL
11942,NPTXR,chr22q13.1,ENSG00000183741,609474
11943,THRAP4,chr17q21.1,ENSG00000008838,607000
11944,LOC651633,REPLACE_NULL,REPLACE_NULL,REPLACE_NULL
11945,MAST3,chr19p13.11,ENSG00000099308,REPLACE_NULL
11946,KIAA0841,chr19q13.12,ENSG00000089336,REPLACE_NULL
11947,FRMD4B,chr3p14.1,ENSG00000114541,REPLACE_NULL
11948,ATPAF2,chr17p11.2,ENSG00000171953,604273
11949,TTC28,chr22q12.1,REPLACE_NULL,REPLACE_NULL
11950,CREB3L1,chr11p11.2,ENSG00000157613,REPLACE_NULL
11951,CHI3L2,chr1p13.3,ENSG00000064886,601526
11952,NTAN1,chr16p13.11,ENSG00000157045,REPLACE_NULL
11953,RUSC2,chr9p13.3,ENSG00000198853,REPLACE_NULL
11954,CYHR1,chr8q24.3,ENSG00000204763,REPLACE_NULL
11955,ZFYVE26,chr14q24.1,ENSG00000072121,REPLACE_NULL
11956,OLFML2A,chr9q33.3,ENSG00000185585,REPLACE_NULL
11957,ITPKC,chr19q13.1,ENSG00000086544,606476
11958,AGPAT7,chr15q14,ENSG00000176454,REPLACE_NULL
11959,TSR2,chrXp11.22,ENSG00000158526,REPLACE_NULL
11960,ZBTB22,chr6p21.3,ENSG00000206280,REPLACE_NULL
11961,SLC35D2,chr9q22.32,ENSG00000130958,609182
11962,DNAJC9,chr10q22.2,ENSG00000182180,REPLACE_NULL
11963,GUSBP1,chr5q13.2,REPLACE_NULL,REPLACE_NULL
11964,ANGEL1,chr14q24.3,ENSG00000013523,REPLACE_NULL
11965,STARD13,chr13q12-q13,ENSG00000133121,609866
11966,MGC24381,chr16p13.3,ENSG00000007520,REPLACE_NULL
11967,ATG4A,chrXq22.1-q22.3,ENSG00000101844,REPLACE_NULL
11968,KLHL9,chr9p22,ENSG00000198642,REPLACE_NULL
11969,TSPYL5,chr8q22.1,REPLACE_NULL,REPLACE_NULL
11970,ZNF473,chr19q13.33,ENSG00000142528,REPLACE_NULL
11971,OLFML2B,chr1q23.3,ENSG00000162745,REPLACE_NULL
11972,MED8,chr1p34.2,ENSG00000159479,607956
11973,GCSH,chr16q23.2,ENSG00000140905,238330
11974,MT,chr22q13.31,ENSG00000100294,REPLACE_NULL
11975,ARID5A,chr2q11.2,ENSG00000196843,REPLACE_NULL
11976,SNAI2,chr8q11,ENSG00000019549,172800
11977,SS18L1,chr20q13.3,ENSG00000184402,606472
11978,PSKH1,chr16q22.1,ENSG00000159792,177015
11979,LOC54103,chr7q11.23,REPLACE_NULL,REPLACE_NULL
11980,LOC401034,chr2q37.1,REPLACE_NULL,REPLACE_NULL
11981,HOXA10,chr7p15-p14,ENSG00000153807,142957
11982,SEPT7,chr7p14.3-p14.1,ENSG00000122545,603151
11983,SFRS2B,chr11q22,REPLACE_NULL,603269
11984,SETD1B,chr12q24.31,ENSG00000139718,REPLACE_NULL
11985,KIAA0523,chr17p13.2,ENSG00000179314,REPLACE_NULL
11986,PCNX,chr14q24.2,ENSG00000100731,REPLACE_NULL
11987,LOC653784,chr2q21.1,ENSG00000173272,REPLACE_NULL
11988,GPX7,chr1p32,ENSG00000116157,REPLACE_NULL
11989,TTC9,chr14q24.2,ENSG00000133985,REPLACE_NULL
11990,MAPK8IP3,chr16p13.3,ENSG00000138834,605431
11991,CDKN1C,chr11p15.5,ENSG00000129757,130650
11992,SENP5,chr3q29,REPLACE_NULL,REPLACE_NULL
11993,COG7,chr16p12.1,ENSG00000168434,606978
11994,TICAM1,chr19p13.3,ENSG00000127666,607601
11995,THAP3,chr1p36.31,ENSG00000041988,REPLACE_NULL
11996,ZNF629,chr16p11.2,ENSG00000102870,REPLACE_NULL
11997,ASTN1,chr1q25.2,ENSG00000152092,600904
11998,SYP,chrXp11.23-p11.22,ENSG00000102003,313475
11999,TNNT1,chr19q13.4,ENSG00000105048,191041
12000,SETD1A,chr16p11.2,ENSG00000099381,REPLACE_NULL
12001,PARC,chr6p21.1,ENSG00000112659,607489
12002,RAD54L2,chr3p21.2,ENSG00000164080,REPLACE_NULL
12003,TAF6L,chr11q12.3,ENSG00000162227,602946
12004,LOC161527,chr15q25.2,ENSG00000197978,REPLACE_NULL
12005,DIDO1,chr20q13.33,REPLACE_NULL,604140
12006,OTUD3,chr1p36.13,ENSG00000169914,REPLACE_NULL
12007,ADCY2,chr5p15.3,ENSG00000078295,103071
12008,ZNF187,chr6p21.31,ENSG00000197062,REPLACE_NULL
12009,LOC92482,chr10q25.2,REPLACE_NULL,REPLACE_NULL
12010,CDR2L,chr17q25.1,ENSG00000109089,REPLACE_NULL
12011,LOC400506,chr16p12.3,ENSG00000103550,REPLACE_NULL
12012,SASH1,chr6q24.3,ENSG00000111961,607955
12013,ATP10D,chr4p12,ENSG00000145246,REPLACE_NULL
12014,KRT4,chr12q12-q13,ENSG00000170477,123940
12015,KIAA0284,chr14q32.33,ENSG00000099814,REPLACE_NULL
12016,SCAMP4,chr19p13.3,ENSG00000167475,REPLACE_NULL
12017,ADCY1,chr7p13-p12,ENSG00000164742,103072
12018,C14orf109,chr14q32.13,ENSG00000153485,REPLACE_NULL
12019,LOC221362,chr6p12.3,REPLACE_NULL,REPLACE_NULL
12020,SMC2L1,chr9q31.1,ENSG00000136824,605576
12021,MARCH3,chr5q23.2,ENSG00000173926,REPLACE_NULL
12022,SARM1,chr17q11,ENSG00000004139,607732
12023,LBA1,chr3p22.2,ENSG00000168016,REPLACE_NULL
12024,PGA5,chr11q13,ENSG00000180860,169730
12025,TMEM159,chr16p12,ENSG00000011638,REPLACE_NULL
12026,ODZ4,chr11q14.1,ENSG00000149256,610084
12027,DHRS1,chr14q12,ENSG00000157379,REPLACE_NULL
12028,LOC653127,chr17p13.3,REPLACE_NULL,REPLACE_NULL
12029,SATL1,chrXq21.1,REPLACE_NULL,REPLACE_NULL
12030,SALL2,chr14q11.1-q12,ENSG00000165821,602219
12031,TMEM30B,chr14q23.1,ENSG00000182107,REPLACE_NULL
12032,TRIM22,chr11p15,ENSG00000132274,606559
12033,CYLD,chr16q12.1,REPLACE_NULL,132700
12034,RMND5B,chr5q35.3,REPLACE_NULL,REPLACE_NULL
12035,ZBTB7A,chr19p13.3,ENSG00000178951,605878
12036,KIAA0404,chr11q13.1,ENSG00000110046,REPLACE_NULL
12037,PFAS,chr17p13.1,ENSG00000178921,602133
12038,KIAA0423,chr14q21.3,ENSG00000198718,REPLACE_NULL
12039,PLCL2,chr3p24.3,REPLACE_NULL,REPLACE_NULL
12040,EIF2C2,chr8q24,REPLACE_NULL,606229
12041,TCF25,chr16q24.3,ENSG00000141002,REPLACE_NULL
12042,C6orf162,chr6q15-q16.1,ENSG00000111850,REPLACE_NULL
12043,CXorf40A,chrXq28,ENSG00000197620,REPLACE_NULL
12044,CLIC5,chr6p12.1-21.1,REPLACE_NULL,607293
12045,PRMT3,chr11p15.1,ENSG00000185238,603190
12046,C6orf130,chr6p21.1,ENSG00000124596,REPLACE_NULL
12047,PVRL3,chr3q13,REPLACE_NULL,607147
12048,USP12,chr13q12.13,ENSG00000152484,REPLACE_NULL
12049,TMEM158,chr3p21.3,REPLACE_NULL,REPLACE_NULL
12050,FEM1C,chr5q22,ENSG00000145780,608767
12051,YAP1,chr11q13,ENSG00000137693,606608
12052,GDPD5,chr11q13.4-q13.5,ENSG00000158555,609632
12053,C13orf27,chr13q33.1,ENSG00000151287,REPLACE_NULL
12054,ABCA5,chr17q24.3,ENSG00000154265,REPLACE_NULL
12055,GTF2H5,chr6q25.3,ENSG00000185068,601675
12056,KIAA0802,chr18p11.22,ENSG00000168502,REPLACE_NULL
12057,TDRD7,chr9q22.33,ENSG00000196116,REPLACE_NULL
12058,CA5BL,chrXp22.2,REPLACE_NULL,REPLACE_NULL
12059,EXOD1,chr16p12.2,ENSG00000196678,REPLACE_NULL
12060,PPFIA3,chr19q13.33,ENSG00000177380,603144
12061,SFMBT1,chr3p21.1,ENSG00000163935,607319
12062,LDB3,chr10q22.3-q23.2,REPLACE_NULL,605906
12063,RPS12,chr6q23.2,ENSG00000112306,603660
12064,COQ2,chr4q21.23,ENSG00000173085,607426
12065,MSTP9,chr1p36.13,ENSG00000186301,REPLACE_NULL
12066,PLCB3,chr11q13,ENSG00000149782,600230
12067,RNF20,chr9q22,ENSG00000165152,607699
12068,C19orf7,chr19q13.32,ENSG00000130749,REPLACE_NULL
12069,DPY19L4,chr8q22.1,REPLACE_NULL,REPLACE_NULL
12070,IQCK,chr16p12.3,ENSG00000174628,REPLACE_NULL
12071,MLC1,chr22q13.33,ENSG00000100427,604004
12072,C14orf124,chr14q12,ENSG00000100445,REPLACE_NULL
12073,ZNF787,chr19q13.42,REPLACE_NULL,REPLACE_NULL
12074,RAB22A,chr20q13.32,ENSG00000124209,REPLACE_NULL
12075,PHLPPL,chr16q22.3,ENSG00000040199,REPLACE_NULL
12076,TJP3,chr19p13.3,ENSG00000105289,REPLACE_NULL
12077,STON1,chr2p16.3,REPLACE_NULL,605357
12078,APBB2,chr4p14-p13,ENSG00000163697,104300
12079,DHX57,chr2p22.1,ENSG00000163214,REPLACE_NULL
12080,MXRA8,chr1p36.33,ENSG00000162576,REPLACE_NULL
12081,KIAA0895,chr7p14.2,ENSG00000164542,REPLACE_NULL
12082,RPP40,chr6p25.1,ENSG00000124787,606117
12083,SFI1,chr22q12.2,ENSG00000198089,REPLACE_NULL
12084,MUC5B,chr11p15,REPLACE_NULL,600770
12085,SATB2,chr2q33,ENSG00000119042,608148
12086,NFASC,chr1q32.1,ENSG00000163531,609145
12087,SPDEF,chr6p21.3,ENSG00000124664,608144
12088,LOC643641,chr7q36.1,REPLACE_NULL,REPLACE_NULL
12089,ZC3H3,chr8q24.3,ENSG00000014164,REPLACE_NULL
12090,IPW,chr15q11-q12,REPLACE_NULL,601491
12091,POP1,chr8q22.1,REPLACE_NULL,602486
12092,ZNF184,chr6p21.3,ENSG00000096654,602277
12093,APITD1,chr1p36.22,ENSG00000175279,609130
12094,LOC92689,chr4p14,ENSG00000197712,REPLACE_NULL
12095,MFHAS1,chr8p23.1,ENSG00000147324,605352
12096,RPL37A,chr2q35,REPLACE_NULL,REPLACE_NULL
12097,NSUN5C,chr7q11.23,REPLACE_NULL,REPLACE_NULL
